Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2011-04,,West Midlands Police,-1.800562,52.558241,On or near Tysoe Drive,E01009452,Birmingham 005E,Robbery,,
,2011-04,,West Midlands Police,-1.794545,52.561197,On or near Reddicap Heath Road,E01009452,Birmingham 005E,Other crime,,
,2011-04,,West Midlands Police,-1.800244,52.560020,On or near Stanley Avenue,E01009452,Birmingham 005E,Other crime,,
,2011-04,,West Midlands Police,-1.794545,52.561197,On or near Reddicap Heath Road,E01009452,Birmingham 005E,Other crime,,
,2011-04,,West Midlands Police,-1.800562,52.558241,On or near Tysoe Drive,E01009452,Birmingham 005E,Other crime,,
,2011-04,,West Midlands Police,-1.789254,52.563327,On or near Churchill Road,E01009452,Birmingham 005E,Other crime,,
,2011-04,,West Midlands Police,-1.796372,52.555339,On or near Berryfields Road,E01009455,Birmingham 005F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.796372,52.555339,On or near Berryfields Road,E01009455,Birmingham 005F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.799448,52.556746,On or near Monks Kirby Road,E01009455,Birmingham 005F,Burglary,,
,2011-04,,West Midlands Police,-1.796372,52.555339,On or near Berryfields Road,E01009455,Birmingham 005F,Other crime,,
,2011-04,,West Midlands Police,-1.799448,52.556746,On or near Monks Kirby Road,E01009455,Birmingham 005F,Other crime,,
,2011-04,,West Midlands Police,-1.813021,52.566334,On or near Rectory Road,E01009432,Birmingham 006A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.805641,52.560514,On or near Mount View,E01009432,Birmingham 006A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.813021,52.566334,On or near Rectory Road,E01009432,Birmingham 006A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.803533,52.563415,On or near Hollyfield Road,E01009432,Birmingham 006A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.813021,52.566334,On or near Rectory Road,E01009432,Birmingham 006A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.803533,52.563415,On or near Hollyfield Road,E01009432,Birmingham 006A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.813021,52.566334,On or near Rectory Road,E01009432,Birmingham 006A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.805641,52.560514,On or near Mount View,E01009432,Birmingham 006A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.813021,52.566334,On or near Rectory Road,E01009432,Birmingham 006A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.813021,52.566334,On or near Rectory Road,E01009432,Birmingham 006A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.813021,52.566334,On or near Rectory Road,E01009432,Birmingham 006A,Burglary,,
,2011-04,,West Midlands Police,-1.813021,52.566334,On or near Rectory Road,E01009432,Birmingham 006A,Vehicle crime,,
,2011-04,,West Midlands Police,-1.803232,52.561463,On or near Hollyfield Crescent,E01009432,Birmingham 006A,Vehicle crime,,
,2011-04,,West Midlands Police,-1.813021,52.566334,On or near Rectory Road,E01009432,Birmingham 006A,Violent crime,,
,2011-04,,West Midlands Police,-1.812334,52.561568,On or near Broomie Close,E01009432,Birmingham 006A,Violent crime,,
,2011-04,,West Midlands Police,-1.805641,52.560514,On or near Mount View,E01009432,Birmingham 006A,Other crime,,
,2011-04,,West Midlands Police,-1.813021,52.566334,On or near Rectory Road,E01009432,Birmingham 006A,Other crime,,
,2011-04,,West Midlands Police,-1.803533,52.563415,On or near Hollyfield Road,E01009432,Birmingham 006A,Other crime,,
,2011-04,,West Midlands Police,-1.805641,52.560514,On or near Mount View,E01009432,Birmingham 006A,Other crime,,
,2011-04,,West Midlands Police,-1.806344,52.558313,On or near Dickinson Drive,E01009435,Birmingham 006B,Vehicle crime,,
,2011-04,,West Midlands Police,-1.800977,52.554555,On or near Hollingberry Lane,E01009435,Birmingham 006B,Violent crime,,
,2011-04,,West Midlands Police,-1.813887,52.550028,On or near East View Road,E01009437,Birmingham 006C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.801914,52.542960,On or near Pakenham Close,E01009437,Birmingham 006C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.813887,52.550028,On or near East View Road,E01009437,Birmingham 006C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.800996,52.540531,On or near Crawford Road,E01009437,Birmingham 006C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.813887,52.550028,On or near East View Road,E01009437,Birmingham 006C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.801914,52.542960,On or near Pakenham Close,E01009437,Birmingham 006C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.813887,52.550028,On or near East View Road,E01009437,Birmingham 006C,Burglary,,
,2011-04,,West Midlands Police,-1.813887,52.550028,On or near East View Road,E01009437,Birmingham 006C,Burglary,,
,2011-04,,West Midlands Police,-1.801310,52.542941,On or near Pakenham Drive,E01009437,Birmingham 006C,Burglary,,
,2011-04,,West Midlands Police,-1.802808,52.540939,On or near Coldstream Road,E01009437,Birmingham 006C,Robbery,,
,2011-04,,West Midlands Police,-1.813887,52.550028,On or near East View Road,E01009437,Birmingham 006C,Robbery,,
,2011-04,,West Midlands Police,-1.800996,52.540531,On or near Crawford Road,E01009437,Birmingham 006C,Vehicle crime,,
,2011-04,,West Midlands Police,-1.802808,52.540939,On or near Coldstream Road,E01009437,Birmingham 006C,Vehicle crime,,
,2011-04,,West Midlands Police,-1.813887,52.550028,On or near East View Road,E01009437,Birmingham 006C,Violent crime,,
,2011-04,,West Midlands Police,-1.801310,52.542941,On or near Pakenham Drive,E01009437,Birmingham 006C,Violent crime,,
,2011-04,,West Midlands Police,-1.813887,52.550028,On or near East View Road,E01009437,Birmingham 006C,Violent crime,,
,2011-04,,West Midlands Police,-1.813887,52.550028,On or near East View Road,E01009437,Birmingham 006C,Other crime,,
,2011-04,,West Midlands Police,-1.797865,52.548122,On or near Walmley Road,E01009437,Birmingham 006C,Other crime,,
,2011-04,,West Midlands Police,-1.797865,52.548122,On or near Walmley Road,E01009437,Birmingham 006C,Other crime,,
,2011-04,,West Midlands Police,-1.802696,52.572619,On or near Whitehouse Common Road,E01009444,Birmingham 006D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.802696,52.572619,On or near Whitehouse Common Road,E01009444,Birmingham 006D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.806758,52.574999,On or near Ashfurlong Crescent,E01009444,Birmingham 006D,Burglary,,
,2011-04,,West Midlands Police,-1.802696,52.572619,On or near Whitehouse Common Road,E01009444,Birmingham 006D,Other crime,,
,2011-04,,West Midlands Police,-1.807953,52.571558,On or near Bedford Road,E01009444,Birmingham 006D,Other crime,,
,2011-04,,West Midlands Police,-1.806758,52.574999,On or near Ashfurlong Crescent,E01009444,Birmingham 006D,Other crime,,
,2011-04,,West Midlands Police,-1.802696,52.572619,On or near Whitehouse Common Road,E01009444,Birmingham 006D,Other crime,,
,2011-04,,West Midlands Police,-1.802251,52.559978,On or near Hollyfield Road South,E01009454,Birmingham 006E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.810389,52.557475,On or near Fledburgh Drive,E01009454,Birmingham 006E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.802251,52.559978,On or near Hollyfield Road South,E01009454,Birmingham 006E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.810056,52.556171,On or near Old Fordrove,E01009454,Birmingham 006E,Burglary,,
,2011-04,,West Midlands Police,-1.884882,52.555485,On or near Kilburn Road,E01009221,Birmingham 007A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.885755,52.554488,On or near Kettlehouse Road,E01009221,Birmingham 007A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.885755,52.554488,On or near Kettlehouse Road,E01009221,Birmingham 007A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.885755,52.554488,On or near Kettlehouse Road,E01009221,Birmingham 007A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.885755,52.554488,On or near Kettlehouse Road,E01009221,Birmingham 007A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.885755,52.554488,On or near Kettlehouse Road,E01009221,Birmingham 007A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.885755,52.554488,On or near Kettlehouse Road,E01009221,Birmingham 007A,Robbery,,
,2011-04,,West Midlands Police,-1.885755,52.554488,On or near Kettlehouse Road,E01009221,Birmingham 007A,Vehicle crime,,
,2011-04,,West Midlands Police,-1.884882,52.555485,On or near Kilburn Road,E01009221,Birmingham 007A,Violent crime,,
,2011-04,,West Midlands Police,-1.885755,52.554488,On or near Kettlehouse Road,E01009221,Birmingham 007A,Other crime,,
,2011-04,,West Midlands Police,-1.881522,52.554591,On or near Milburn Road,E01009221,Birmingham 007A,Other crime,,
,2011-04,,West Midlands Police,-1.880392,52.563373,On or near Sutton Oak Road,E01009464,Birmingham 007B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.880392,52.563373,On or near Sutton Oak Road,E01009464,Birmingham 007B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.880980,52.563994,On or near Bakers Lane,E01009464,Birmingham 007B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.889024,52.562447,On or near Beacon View Drive,E01009464,Birmingham 007B,Burglary,,
,2011-04,,West Midlands Police,-1.885697,52.565500,On or near Queslett Road East,E01009464,Birmingham 007B,Vehicle crime,,
,2011-04,,West Midlands Police,-1.885697,52.565500,On or near Queslett Road East,E01009464,Birmingham 007B,Vehicle crime,,
,2011-04,,West Midlands Police,-1.880980,52.563994,On or near Bakers Lane,E01009464,Birmingham 007B,Violent crime,,
,2011-04,,West Midlands Police,-1.880392,52.563373,On or near Sutton Oak Road,E01009464,Birmingham 007B,Other crime,,
,2011-04,,West Midlands Police,-1.881432,52.565829,On or near Elmwood Road,E01009464,Birmingham 007B,Other crime,,
,2011-04,,West Midlands Police,-1.889024,52.562447,On or near Beacon View Drive,E01009464,Birmingham 007B,Other crime,,
,2011-04,,West Midlands Police,-1.876480,52.559081,On or near Coppice View Road,E01009465,Birmingham 007C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.874605,52.559672,On or near Reay Nadin Drive,E01009465,Birmingham 007C,Vehicle crime,,
,2011-04,,West Midlands Police,-1.874605,52.559672,On or near Reay Nadin Drive,E01009465,Birmingham 007C,Vehicle crime,,
,2011-04,,West Midlands Police,-1.874605,52.559672,On or near Reay Nadin Drive,E01009465,Birmingham 007C,Violent crime,,
,2011-04,,West Midlands Police,-1.874605,52.559672,On or near Reay Nadin Drive,E01009465,Birmingham 007C,Violent crime,,
,2011-04,,West Midlands Police,-1.878210,52.557618,On or near George Frederick Road,E01009465,Birmingham 007C,Other crime,,
,2011-04,,West Midlands Police,-1.874605,52.559672,On or near Reay Nadin Drive,E01009465,Birmingham 007C,Other crime,,
,2011-04,,West Midlands Police,-1.876480,52.559081,On or near Coppice View Road,E01009465,Birmingham 007C,Other crime,,
,2011-04,,West Midlands Police,-1.872241,52.555912,On or near Banners Gate Road,E01009467,Birmingham 007D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.866193,52.556157,On or near Dunchurch Crescent,E01009467,Birmingham 007D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.866193,52.556157,On or near Dunchurch Crescent,E01009467,Birmingham 007D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.872241,52.555912,On or near Banners Gate Road,E01009467,Birmingham 007D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.872241,52.555912,On or near Banners Gate Road,E01009467,Birmingham 007D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.869457,52.554696,On or near The Greenway,E01009467,Birmingham 007D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.867913,52.552896,On or near Welshmans Hill,E01009467,Birmingham 007D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.866193,52.556157,On or near Dunchurch Crescent,E01009467,Birmingham 007D,Burglary,,
,2011-04,,West Midlands Police,-1.867913,52.552896,On or near Welshmans Hill,E01009467,Birmingham 007D,Burglary,,
,2011-04,,West Midlands Police,-1.874127,52.556588,On or near Longmoor Road,E01009467,Birmingham 007D,Burglary,,
,2011-04,,West Midlands Police,-1.866193,52.556157,On or near Dunchurch Crescent,E01009467,Birmingham 007D,Burglary,,
,2011-04,,West Midlands Police,-1.873985,52.554709,On or near Hollyhurst Road,E01009467,Birmingham 007D,Vehicle crime,,
,2011-04,,West Midlands Police,-1.866193,52.556157,On or near Dunchurch Crescent,E01009467,Birmingham 007D,Other crime,,
,2011-04,,West Midlands Police,-1.900049,52.553269,On or near Churchdale Road,E01009220,Birmingham 008A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.896194,52.555711,On or near Penge Grove,E01009220,Birmingham 008A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.898615,52.555147,On or near Cotleigh Grove,E01009220,Birmingham 008A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.898615,52.555147,On or near Cotleigh Grove,E01009220,Birmingham 008A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.893663,52.559619,On or near Brockwell Grove,E01009220,Birmingham 008A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.895306,52.556924,On or near Lambeth Road,E01009220,Birmingham 008A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.894197,52.558361,On or near Brompton Road,E01009220,Birmingham 008A,Burglary,,
,2011-04,,West Midlands Police,-1.894197,52.558361,On or near Brompton Road,E01009220,Birmingham 008A,Vehicle crime,,
,2011-04,,West Midlands Police,-1.894197,52.558361,On or near Brompton Road,E01009220,Birmingham 008A,Violent crime,,
,2011-04,,West Midlands Police,-1.893663,52.559619,On or near Brockwell Grove,E01009220,Birmingham 008A,Violent crime,,
,2011-04,,West Midlands Police,-1.901582,52.553864,On or near Ashover Road,E01009220,Birmingham 008A,Other crime,,
,2011-04,,West Midlands Police,-1.891566,52.554538,On or near Kings Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.890778,52.557018,On or near Wandsworth Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.891566,52.554538,On or near Kings Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.891566,52.554538,On or near Kings Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.890778,52.557018,On or near Wandsworth Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.891566,52.554538,On or near Kings Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.891767,52.556732,On or near Orpington Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.893775,52.555745,On or near Copthorne Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.890778,52.557018,On or near Wandsworth Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.891566,52.554538,On or near Kings Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.891767,52.556732,On or near Orpington Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.886235,52.556978,On or near Fernhill Grove,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.891767,52.556732,On or near Orpington Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.890177,52.555642,On or near Dormington Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.888792,52.554877,On or near Boyton Grove,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.887980,52.555173,On or near Stanway Grove,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.891566,52.554538,On or near Kings Road,E01009222,Birmingham 008B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.886235,52.556978,On or near Fernhill Grove,E01009222,Birmingham 008B,Robbery,,
,2011-04,,West Midlands Police,-1.885221,52.555548,On or near Kilburn Grove,E01009222,Birmingham 008B,Violent crime,,
,2011-04,,West Midlands Police,-1.893775,52.555745,On or near Copthorne Road,E01009222,Birmingham 008B,Violent crime,,
,2011-04,,West Midlands Police,-1.888792,52.554877,On or near Boyton Grove,E01009222,Birmingham 008B,Violent crime,,
,2011-04,,West Midlands Police,-1.888792,52.554877,On or near Boyton Grove,E01009222,Birmingham 008B,Other crime,,
